filename,type,id,category,annotated_by,x,y,height,width,visibility
0352.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1777,444,113,143,visible
0352.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,423,197,65,visible
0352.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1690,580,59,69,visible
0352.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0352.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,310,92,76,visible
0352.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0352.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0352.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,483,46,55,visible
0353.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0353.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,665,433,95,76,visible
0353.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,407,139,95,visible
0353.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0353.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0353.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0353.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0353.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1778,444,113,142,visible
0353.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,422,197,65,visible
0353.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1690,580,59,69,visible
0353.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0353.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,310,92,76,visible
0353.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0353.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0354.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0354.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,665,433,95,76,visible
0354.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,408,139,95,visible
0354.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0354.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0354.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0354.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0354.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1778,444,113,142,visible
0354.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,423,197,65,visible
0354.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1690,580,59,69,visible
0354.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0354.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,310,92,76,visible
0354.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,483,46,55,visible
0354.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0354.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0355.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0355.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,665,433,95,76,visible
0355.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,408,139,95,visible
0355.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0355.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,961,387,158,32,visible
0355.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0355.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0355.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1775,444,113,145,visible
0355.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,422,197,65,visible
0355.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1690,580,59,69,visible
0355.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0355.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,310,92,76,visible
0355.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0355.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0355.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0356.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0356.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,666,433,95,76,visible
0356.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,407,139,95,visible
0356.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,318,221,107,visible
0356.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0356.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0356.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0356.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1777,449,113,143,visible
0356.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,423,197,65,visible
0356.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1690,580,59,69,visible
0356.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0356.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,310,92,76,visible
0356.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,482,46,55,visible
0356.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0356.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0357.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0357.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,665,433,95,76,visible
0357.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,407,139,95,visible
0357.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0357.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0357.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0357.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0357.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1778,442,113,142,visible
0357.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,424,197,65,visible
0357.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1690,580,59,69,visible
0357.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0357.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,310,92,76,visible
0357.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0357.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0357.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0358.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0358.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,665,433,95,76,visible
0358.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,407,139,95,visible
0358.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0358.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0358.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0358.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0358.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1777,443,113,143,visible
0358.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,423,197,65,visible
0358.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1690,580,59,69,visible
0358.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0358.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1767,310,92,76,visible
0358.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,482,46,55,visible
0358.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0358.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0359.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0359.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,666,433,95,76,visible
0359.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,407,139,95,visible
0359.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0359.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0359.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0359.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0359.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1778,443,113,142,visible
0359.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,424,197,65,visible
0359.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
0359.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0359.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,310,92,76,visible
0359.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0359.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0359.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0360.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0360.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,666,433,95,76,visible
0360.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,407,139,95,visible
0360.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0360.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0360.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0360.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0360.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1777,443,113,143,visible
0360.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,423,197,65,visible
0360.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
0360.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0360.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,310,92,76,visible
0360.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0360.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0360.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0361.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0361.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,665,432,95,76,visible
0361.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,406,139,95,visible
0361.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0361.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0361.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0361.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0361.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1777,443,113,143,visible
0361.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,422,197,65,visible
0361.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
0361.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0361.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,310,92,76,visible
0361.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0361.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0361.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0361.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0362.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0362.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,665,433,95,76,visible
0362.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,406,139,95,visible
0362.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,318,221,107,visible
0362.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,388,158,32,visible
0362.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0362.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0362.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1777,442,113,143,visible
0362.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,423,197,65,visible
0362.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
0362.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0362.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,310,92,76,visible
0362.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0362.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0362.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0363.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0363.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,665,430,95,76,visible
0363.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,407,139,95,visible
0363.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0363.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,389,158,32,visible
0363.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
0363.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0363.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1777,443,113,143,visible
0363.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,422,197,65,visible
0363.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
0363.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0363.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,310,92,76,visible
0363.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0363.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0364.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0364.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,665,431,95,76,visible
0364.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,407,139,95,visible
0364.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0364.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,387,158,32,visible
0364.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
0364.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0364.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1778,443,113,142,visible
0364.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,423,197,65,visible
0364.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
0364.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0364.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,310,92,76,visible
0364.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0364.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0364.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0365.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0365.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,666,431,95,76,visible
0365.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,406,139,95,visible
0365.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0365.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0365.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
0365.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0365.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1778,443,113,142,visible
0365.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,422,197,65,visible
0365.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
0365.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0365.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,310,92,76,visible
0365.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0365.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0365.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0366.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0366.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,666,430,95,76,visible
0366.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,406,139,95,visible
0366.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0366.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0366.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
0366.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0366.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1778,443,113,142,visible
0366.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,422,197,65,visible
0366.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
0366.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0366.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,311,92,76,visible
0366.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0366.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0366.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0367.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0367.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,666,430,95,76,visible
0367.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,406,139,95,visible
0367.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0367.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0367.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0367.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0367.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1778,443,113,142,visible
0367.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,422,197,65,visible
0367.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
0367.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,426,116,50,visible
0367.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,311,92,76,visible
0367.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0367.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0367.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0368.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0368.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,666,430,95,76,visible
0368.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,406,139,95,visible
0368.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0368.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0368.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
0368.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0368.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1778,443,113,142,visible
0368.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,423,197,65,visible
0368.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
0368.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,427,116,50,visible
0368.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,310,92,76,visible
0368.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,552,484,46,55,visible
0368.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0368.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0369.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,450,460,84,55,hidden
0369.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,666,430,95,76,visible
0369.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,821,407,139,95,visible
0369.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1021,319,221,107,visible
0369.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,387,158,32,visible
0369.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,357,218,29,visible
0369.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1251,378,174,124,visible
0369.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1778,443,113,142,visible
0369.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1617,422,197,65,visible
0369.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1691,580,59,69,visible
