filename,width,height,class,x_min,y_min,x_max,y_max
0208.png,107,221,Smoke,1021,323,1128,544
0208.png,32,158,Smoke,962,387,994,545
0208.png,29,218,Smoke,1162,368,1191,586
0208.png,141,147,Smoke,1231,408,1372,555
0208.png,145,86,Smoke,1775,459,1920,545
0208.png,65,197,Smoke,1617,422,1682,619
0208.png,69,59,Smoke,1691,577,1760,636
0208.png,50,116,Smoke,1432,426,1482,542
0208.png,76,92,Smoke,1769,309,1845,401
0208.png,55,46,Smoke,552,484,607,530
0208.png,23,113,Smoke,1214,464,1237,577
0208.png,57,57,Smoke,1773,313,1830,370
0209.png,55,97,Smoke,450,445,505,542
0209.png,74,99,Smoke,666,431,740,530
0209.png,95,176,Smoke,819,376,914,552
0209.png,107,221,Smoke,1021,323,1128,544
0209.png,32,158,Smoke,963,387,995,545
0209.png,29,218,Smoke,1162,366,1191,584
0209.png,141,147,Smoke,1231,408,1372,555
0209.png,145,86,Smoke,1775,459,1920,545
0209.png,65,197,Smoke,1617,422,1682,619
0209.png,69,59,Smoke,1691,577,1760,636
0209.png,50,116,Smoke,1432,426,1482,542
0209.png,76,92,Smoke,1769,309,1845,401
0209.png,55,46,Smoke,552,484,607,530
0209.png,23,113,Smoke,1214,464,1237,577
0209.png,57,57,Smoke,1773,313,1830,370
0210.png,55,97,Smoke,450,445,505,542
0210.png,74,99,Smoke,666,431,740,530
0210.png,95,176,Smoke,819,377,914,553
0210.png,107,221,Smoke,1021,323,1128,544
0210.png,32,158,Smoke,963,387,995,545
0210.png,29,218,Smoke,1162,366,1191,584
0210.png,141,147,Smoke,1231,408,1372,555
0210.png,145,86,Smoke,1775,460,1920,546
0210.png,65,197,Smoke,1617,422,1682,619
0210.png,69,59,Smoke,1691,577,1760,636
0210.png,50,116,Smoke,1432,426,1482,542
0210.png,76,92,Smoke,1769,309,1845,401
0210.png,55,46,Smoke,552,484,607,530
0210.png,23,113,Smoke,1214,464,1237,577
0210.png,57,57,Smoke,1773,313,1830,370
0211.png,55,97,Smoke,450,445,505,542
0211.png,74,99,Smoke,666,431,740,530
0211.png,95,176,Smoke,819,376,914,552
0211.png,107,221,Smoke,1020,324,1127,545
0211.png,32,158,Smoke,962,387,994,545
0211.png,29,218,Smoke,1162,366,1191,584
0211.png,141,147,Smoke,1231,408,1372,555
0211.png,145,86,Smoke,1775,459,1920,545
0211.png,65,197,Smoke,1617,422,1682,619
0211.png,69,59,Smoke,1691,577,1760,636
0211.png,50,116,Smoke,1432,426,1482,542
0211.png,76,92,Smoke,1769,309,1845,401
0211.png,55,46,Smoke,552,484,607,530
0211.png,23,113,Smoke,1214,464,1237,577
0211.png,57,57,Smoke,1773,313,1830,370
0211.png,55,46,Smoke,552,484,607,530
0212.png,55,84,Smoke,450,458,505,542
0212.png,74,99,Smoke,666,431,740,530
0212.png,95,176,Smoke,819,377,914,553
0212.png,107,221,Smoke,1020,323,1127,544
0212.png,32,158,Smoke,962,387,994,545
0212.png,29,218,Smoke,1162,368,1191,586
0212.png,141,147,Smoke,1231,408,1372,555
0212.png,144,86,Smoke,1776,459,1920,545
0212.png,65,197,Smoke,1617,423,1682,620
0212.png,69,59,Smoke,1691,577,1760,636
0212.png,50,116,Smoke,1432,426,1482,542
0212.png,76,92,Smoke,1769,309,1845,401
0212.png,23,113,Smoke,1214,464,1237,577
0212.png,57,57,Smoke,1773,313,1830,370
0212.png,55,46,Smoke,552,484,607,530
0213.png,55,84,Smoke,450,458,505,542
0213.png,74,99,Smoke,666,431,740,530
0213.png,95,176,Smoke,819,376,914,552
0213.png,107,221,Smoke,1020,324,1127,545
0213.png,32,158,Smoke,962,387,994,545
0213.png,29,218,Smoke,1162,366,1191,584
0213.png,141,147,Smoke,1231,408,1372,555
0213.png,144,86,Smoke,1776,459,1920,545
0213.png,65,197,Smoke,1617,422,1682,619
0213.png,69,59,Smoke,1691,577,1760,636
0213.png,50,116,Smoke,1432,426,1482,542
0213.png,76,92,Smoke,1769,309,1845,401
0213.png,23,113,Smoke,1214,464,1237,577
0213.png,57,57,Smoke,1773,313,1830,370
0214.png,55,84,Smoke,450,458,505,542
0214.png,74,99,Smoke,666,431,740,530
0214.png,95,176,Smoke,819,375,914,551
0214.png,107,221,Smoke,1020,323,1127,544
0214.png,32,158,Smoke,962,387,994,545
0214.png,29,218,Smoke,1162,368,1191,586
0214.png,141,147,Smoke,1231,408,1372,555
0214.png,144,86,Smoke,1776,459,1920,545
0214.png,65,197,Smoke,1617,423,1682,620
0214.png,69,59,Smoke,1691,577,1760,636
0214.png,50,116,Smoke,1432,426,1482,542
0214.png,76,92,Smoke,1769,309,1845,401
0214.png,55,46,Smoke,552,484,607,530
0214.png,23,113,Smoke,1214,464,1237,577
0214.png,57,57,Smoke,1773,313,1830,370
0215.png,55,84,Smoke,450,458,505,542
0215.png,74,99,Smoke,666,431,740,530
0215.png,95,176,Smoke,819,376,914,552
0215.png,107,221,Smoke,1021,325,1128,546
0215.png,32,158,Smoke,962,387,994,545
0215.png,29,218,Smoke,1162,367,1191,585
0215.png,141,147,Smoke,1231,408,1372,555
0215.png,144,86,Smoke,1776,459,1920,545
0215.png,65,197,Smoke,1617,422,1682,619
0215.png,69,59,Smoke,1691,577,1760,636
0215.png,50,116,Smoke,1432,426,1482,542
0215.png,76,92,Smoke,1769,309,1845,401
0215.png,55,46,Smoke,552,484,607,530
0215.png,23,113,Smoke,1214,464,1237,577
0215.png,57,57,Smoke,1773,313,1830,370
0216.png,55,84,Smoke,450,458,505,542
0216.png,74,99,Smoke,666,430,740,529
0216.png,95,176,Smoke,820,375,915,551
0216.png,107,221,Smoke,1020,323,1127,544
0216.png,32,158,Smoke,962,387,994,545
0216.png,29,218,Smoke,1162,368,1191,586
0216.png,141,147,Smoke,1231,408,1372,555
0216.png,144,86,Smoke,1776,459,1920,545
0216.png,65,197,Smoke,1617,423,1682,620
0216.png,69,59,Smoke,1691,577,1760,636
0216.png,50,116,Smoke,1432,426,1482,542
0216.png,76,92,Smoke,1769,309,1845,401
0216.png,55,46,Smoke,552,484,607,530
0216.png,23,113,Smoke,1214,464,1237,577
0216.png,57,57,Smoke,1773,313,1830,370
0217.png,55,84,Smoke,450,458,505,542
0217.png,74,99,Smoke,666,432,740,531
0217.png,95,176,Smoke,819,376,914,552
0217.png,107,221,Smoke,1020,325,1127,546
0217.png,32,158,Smoke,962,387,994,545
0217.png,29,218,Smoke,1162,368,1191,586
0217.png,141,147,Smoke,1231,408,1372,555
0217.png,144,86,Smoke,1776,459,1920,545
0217.png,65,197,Smoke,1617,422,1682,619
0217.png,69,59,Smoke,1691,577,1760,636
0217.png,50,116,Smoke,1432,426,1482,542
0217.png,76,92,Smoke,1769,309,1845,401
0217.png,55,46,Smoke,552,484,607,530
0217.png,23,113,Smoke,1214,464,1237,577
0217.png,57,57,Smoke,1773,313,1830,370
0218.png,55,84,Smoke,450,457,505,541
0218.png,74,99,Smoke,666,431,740,530
0218.png,95,176,Smoke,820,375,915,551
0218.png,107,221,Smoke,1020,323,1127,544
0218.png,32,158,Smoke,962,387,994,545
0218.png,29,218,Smoke,1162,368,1191,586
0218.png,141,147,Smoke,1231,408,1372,555
0218.png,144,86,Smoke,1776,459,1920,545
0218.png,65,197,Smoke,1617,423,1682,620
0218.png,69,59,Smoke,1691,577,1760,636
0218.png,50,116,Smoke,1432,426,1482,542
0218.png,76,92,Smoke,1769,309,1845,401
0218.png,55,46,Smoke,552,484,607,530
0218.png,23,113,Smoke,1214,464,1237,577
0218.png,57,57,Smoke,1773,313,1830,370
0219.png,55,84,Smoke,450,458,505,542
0219.png,74,99,Smoke,666,432,740,531
0219.png,95,176,Smoke,819,376,914,552
0219.png,107,221,Smoke,1021,325,1128,546
0219.png,32,158,Smoke,962,387,994,545
0219.png,29,218,Smoke,1162,368,1191,586
0219.png,141,147,Smoke,1231,408,1372,555
0219.png,144,86,Smoke,1776,459,1920,545
0219.png,65,197,Smoke,1617,422,1682,619
0219.png,69,59,Smoke,1691,577,1760,636
0219.png,50,116,Smoke,1432,426,1482,542
0219.png,76,92,Smoke,1769,309,1845,401
0219.png,55,46,Smoke,552,484,607,530
0219.png,23,113,Smoke,1214,464,1237,577
0219.png,57,57,Smoke,1773,313,1830,370
0220.png,55,84,Smoke,450,458,505,542
0220.png,74,99,Smoke,665,431,739,530
0220.png,95,176,Smoke,819,375,914,551
0220.png,107,221,Smoke,1021,325,1128,546
0220.png,32,158,Smoke,962,387,994,545
0220.png,29,218,Smoke,1162,368,1191,586
0220.png,141,147,Smoke,1231,408,1372,555
0220.png,144,86,Smoke,1776,459,1920,545
0220.png,65,197,Smoke,1617,423,1682,620
0220.png,69,59,Smoke,1691,577,1760,636
0220.png,50,116,Smoke,1432,426,1482,542
0220.png,76,92,Smoke,1769,309,1845,401
0220.png,55,46,Smoke,552,484,607,530
0220.png,23,113,Smoke,1214,464,1237,577
0220.png,57,57,Smoke,1773,313,1830,370
0221.png,55,84,Smoke,450,458,505,542
0221.png,74,99,Smoke,665,432,739,531
0221.png,95,176,Smoke,819,376,914,552
0221.png,107,221,Smoke,1021,325,1128,546
0221.png,32,158,Smoke,962,387,994,545
0221.png,29,218,Smoke,1162,368,1191,586
0221.png,141,147,Smoke,1231,408,1372,555
0221.png,144,86,Smoke,1776,459,1920,545
0221.png,65,197,Smoke,1617,422,1682,619
0221.png,69,59,Smoke,1691,577,1760,636
0221.png,50,116,Smoke,1432,426,1482,542
0221.png,76,92,Smoke,1769,309,1845,401
0221.png,55,46,Smoke,552,484,607,530
0221.png,23,113,Smoke,1214,464,1237,577
0221.png,57,57,Smoke,1773,313,1830,370
0221.png,55,46,Smoke,552,484,607,530
0222.png,55,84,Smoke,450,458,505,542
0222.png,74,99,Smoke,665,432,739,531
0222.png,95,176,Smoke,819,375,914,551
0222.png,107,221,Smoke,1021,325,1128,546
0222.png,32,158,Smoke,962,387,994,545
0222.png,29,218,Smoke,1162,369,1191,587
0222.png,141,147,Smoke,1231,408,1372,555
0222.png,143,86,Smoke,1777,458,1920,544
0222.png,65,197,Smoke,1617,423,1682,620
0222.png,69,59,Smoke,1691,577,1760,636
0222.png,50,116,Smoke,1432,426,1482,542
0222.png,76,92,Smoke,1769,309,1845,401
0222.png,23,113,Smoke,1214,464,1237,577
0222.png,57,57,Smoke,1773,313,1830,370
0222.png,55,46,Smoke,552,484,607,530
0223.png,55,84,Smoke,450,459,505,543
0223.png,74,99,Smoke,665,432,739,531
0223.png,95,176,Smoke,819,376,914,552
0223.png,107,221,Smoke,1021,325,1128,546
0223.png,32,158,Smoke,962,387,994,545
0223.png,29,218,Smoke,1162,370,1191,588
0223.png,141,147,Smoke,1231,408,1372,555
0223.png,143,86,Smoke,1777,458,1920,544
0223.png,65,197,Smoke,1617,422,1682,619
0223.png,69,59,Smoke,1691,577,1760,636
0223.png,50,116,Smoke,1432,426,1482,542
0223.png,76,92,Smoke,1769,309,1845,401
0223.png,23,113,Smoke,1214,464,1237,577
0223.png,57,57,Smoke,1773,313,1830,370
0224.png,55,84,Smoke,450,459,505,543
0224.png,74,99,Smoke,665,432,739,531
0224.png,95,176,Smoke,819,375,914,551
0224.png,107,221,Smoke,1021,325,1128,546
0224.png,32,158,Smoke,962,387,994,545
0224.png,29,218,Smoke,1162,368,1191,586
0224.png,141,147,Smoke,1231,408,1372,555
0224.png,143,86,Smoke,1777,458,1920,544
0224.png,65,197,Smoke,1617,423,1682,620
0224.png,69,59,Smoke,1691,577,1760,636
0224.png,50,116,Smoke,1432,426,1482,542
0224.png,76,92,Smoke,1769,309,1845,401
0224.png,55,46,Smoke,552,484,607,530
0224.png,23,113,Smoke,1214,464,1237,577
0224.png,57,57,Smoke,1773,313,1830,370
0225.png,55,84,Smoke,450,459,505,543
0225.png,69,86,Smoke,670,445,739,531
0225.png,95,176,Smoke,819,376,914,552
0225.png,107,221,Smoke,1021,324,1128,545
0225.png,32,158,Smoke,962,387,994,545
0225.png,29,218,Smoke,1162,366,1191,584
0225.png,141,147,Smoke,1231,408,1372,555
0225.png,143,86,Smoke,1777,458,1920,544
0225.png,65,197,Smoke,1617,422,1682,619
0225.png,69,59,Smoke,1691,577,1760,636
0225.png,50,116,Smoke,1432,425,1482,541
0225.png,76,92,Smoke,1769,309,1845,401
0225.png,55,46,Smoke,552,484,607,530
0225.png,23,113,Smoke,1214,464,1237,577
0225.png,57,57,Smoke,1773,313,1830,370
0226.png,55,84,Smoke,450,459,505,543
0226.png,69,86,Smoke,669,445,738,531
0226.png,95,176,Smoke,819,375,914,551
0226.png,107,221,Smoke,1021,326,1128,547
0226.png,32,158,Smoke,962,387,994,545
0226.png,29,218,Smoke,1162,367,1191,585
0226.png,141,147,Smoke,1231,408,1372,555
0226.png,143,86,Smoke,1777,458,1920,544
0226.png,65,197,Smoke,1617,423,1682,620
0226.png,69,59,Smoke,1691,577,1760,636
0226.png,50,116,Smoke,1432,426,1482,542
0226.png,76,92,Smoke,1769,309,1845,401
0226.png,55,46,Smoke,552,484,607,530
0226.png,23,113,Smoke,1214,464,1237,577
0226.png,57,57,Smoke,1773,313,1830,370
0227.png,55,84,Smoke,450,459,505,543
0227.png,69,86,Smoke,670,445,739,531
0227.png,95,176,Smoke,819,376,914,552
0227.png,107,221,Smoke,1021,323,1128,544
0227.png,32,158,Smoke,962,387,994,545
0227.png,29,218,Smoke,1162,367,1191,585
0227.png,141,147,Smoke,1231,408,1372,555
0227.png,143,86,Smoke,1777,459,1920,545
0227.png,65,197,Smoke,1617,422,1682,619
0227.png,69,59,Smoke,1691,577,1760,636
0227.png,50,116,Smoke,1432,426,1482,542
0227.png,76,92,Smoke,1769,309,1845,401
0227.png,55,46,Smoke,552,484,607,530
0227.png,23,113,Smoke,1214,464,1237,577
0227.png,57,57,Smoke,1773,313,1830,370
0228.png,55,84,Smoke,450,458,505,542
0228.png,69,86,Smoke,670,445,739,531
0228.png,95,176,Smoke,818,375,913,551
0228.png,107,221,Smoke,1022,324,1129,545
0228.png,32,158,Smoke,962,387,994,545
0228.png,29,218,Smoke,1162,368,1191,586
0228.png,141,147,Smoke,1231,408,1372,555
0228.png,143,86,Smoke,1777,459,1920,545
0228.png,65,197,Smoke,1618,423,1683,620
0228.png,69,59,Smoke,1691,577,1760,636
0228.png,50,116,Smoke,1431,426,1481,542
0228.png,76,92,Smoke,1768,309,1844,401
0228.png,55,46,Smoke,552,484,607,530
0228.png,23,113,Smoke,1214,464,1237,577
0228.png,57,57,Smoke,1773,313,1830,370
0229.png,55,84,Smoke,450,460,505,544
0229.png,69,86,Smoke,670,445,739,531
0229.png,95,176,Smoke,819,376,914,552
0229.png,107,221,Smoke,1021,323,1128,544
0229.png,32,158,Smoke,962,387,994,545
0229.png,29,218,Smoke,1162,368,1191,586
0229.png,141,147,Smoke,1231,408,1372,555
0229.png,143,86,Smoke,1777,458,1920,544
0229.png,65,197,Smoke,1618,422,1683,619
0229.png,69,59,Smoke,1691,577,1760,636
0229.png,50,116,Smoke,1431,427,1481,543
0229.png,76,92,Smoke,1768,309,1844,401
0229.png,55,46,Smoke,552,484,607,530
0229.png,23,113,Smoke,1214,464,1237,577
0229.png,57,57,Smoke,1773,313,1830,370
0230.png,55,84,Smoke,450,459,505,543
0230.png,69,86,Smoke,670,445,739,531
0230.png,95,176,Smoke,819,375,914,551
0230.png,107,221,Smoke,1022,324,1129,545
0230.png,32,158,Smoke,962,387,994,545
0230.png,29,218,Smoke,1162,368,1191,586
0230.png,141,147,Smoke,1231,408,1372,555
0230.png,143,86,Smoke,1777,458,1920,544
0230.png,65,197,Smoke,1617,423,1682,620
0230.png,69,59,Smoke,1691,577,1760,636
0230.png,50,116,Smoke,1431,426,1481,542
0230.png,76,92,Smoke,1768,309,1844,401
0230.png,55,46,Smoke,552,484,607,530
0230.png,23,113,Smoke,1214,464,1237,577
0230.png,57,57,Smoke,1773,313,1830,370
0231.png,55,84,Smoke,450,459,505,543
0231.png,69,86,Smoke,670,445,739,531
0231.png,95,176,Smoke,819,374,914,550
0231.png,107,221,Smoke,1021,323,1128,544
0231.png,32,158,Smoke,962,387,994,545
0231.png,29,218,Smoke,1162,368,1191,586
0231.png,141,147,Smoke,1231,408,1372,555
0231.png,143,86,Smoke,1777,457,1920,543
0231.png,65,197,Smoke,1618,422,1683,619
0231.png,69,59,Smoke,1691,577,1760,636
0231.png,50,116,Smoke,1431,427,1481,543
0231.png,76,92,Smoke,1768,309,1844,401
0231.png,55,46,Smoke,552,484,607,530
0231.png,23,113,Smoke,1214,464,1237,577
0231.png,57,57,Smoke,1773,313,1830,370
0231.png,55,46,Smoke,552,484,607,530
0232.png,55,84,Smoke,450,460,505,544
0232.png,69,86,Smoke,670,445,739,531
0232.png,95,176,Smoke,819,374,914,550
0232.png,107,221,Smoke,1022,323,1129,544
0232.png,32,158,Smoke,962,387,994,545
0232.png,29,218,Smoke,1162,368,1191,586
0232.png,141,147,Smoke,1231,408,1372,555
0232.png,142,86,Smoke,1778,457,1920,543
0232.png,65,197,Smoke,1618,423,1683,620
0232.png,69,59,Smoke,1691,576,1760,635
0232.png,50,116,Smoke,1431,427,1481,543
0232.png,76,92,Smoke,1768,309,1844,401
0232.png,23,113,Smoke,1214,464,1237,577
0232.png,57,57,Smoke,1773,313,1830,370
0232.png,55,46,Smoke,552,484,607,530
0233.png,55,84,Smoke,450,460,505,544
0233.png,69,86,Smoke,671,445,740,531
0233.png,95,176,Smoke,819,374,914,550
0233.png,107,221,Smoke,1021,323,1128,544
0233.png,32,158,Smoke,962,387,994,545
0233.png,29,218,Smoke,1162,368,1191,586
0233.png,141,147,Smoke,1231,408,1372,555
0233.png,142,86,Smoke,1778,457,1920,543
0233.png,65,197,Smoke,1618,422,1683,619
0233.png,69,59,Smoke,1691,577,1760,636
0233.png,50,116,Smoke,1431,427,1481,543
0233.png,76,92,Smoke,1768,309,1844,401
0233.png,23,113,Smoke,1214,464,1237,577
0233.png,57,57,Smoke,1773,313,1830,370
0234.png,55,84,Smoke,450,460,505,544
0234.png,69,86,Smoke,670,446,739,532
0234.png,95,176,Smoke,819,374,914,550
0234.png,107,221,Smoke,1022,323,1129,544
0234.png,32,158,Smoke,962,387,994,545
0234.png,29,218,Smoke,1162,368,1191,586
0234.png,141,147,Smoke,1230,408,1371,555
0234.png,142,86,Smoke,1778,457,1920,543
0234.png,65,197,Smoke,1618,422,1683,619
0234.png,69,59,Smoke,1690,577,1759,636
0234.png,50,116,Smoke,1431,427,1481,543
0234.png,76,92,Smoke,1768,309,1844,401
0234.png,55,46,Smoke,552,484,607,530
0234.png,23,113,Smoke,1214,464,1237,577
0234.png,57,57,Smoke,1773,313,1830,370
0235.png,55,84,Smoke,450,460,505,544
0235.png,69,86,Smoke,670,444,739,530
0235.png,95,176,Smoke,819,373,914,549
0235.png,107,221,Smoke,1021,323,1128,544
0235.png,32,158,Smoke,962,387,994,545
0235.png,29,218,Smoke,1162,368,1191,586
0235.png,141,147,Smoke,1231,408,1372,555
0235.png,142,86,Smoke,1778,457,1920,543
0235.png,65,197,Smoke,1617,422,1682,619
0235.png,69,59,Smoke,1690,577,1759,636
0235.png,50,116,Smoke,1431,427,1481,543
0235.png,76,92,Smoke,1768,309,1844,401
0235.png,55,46,Smoke,552,484,607,530
0235.png,23,113,Smoke,1214,464,1237,577
0235.png,57,57,Smoke,1773,313,1830,370
0236.png,55,84,Smoke,450,460,505,544
0236.png,69,86,Smoke,670,444,739,530
0236.png,95,176,Smoke,819,373,914,549
0236.png,107,221,Smoke,1022,323,1129,544
0236.png,32,158,Smoke,962,387,994,545
0236.png,29,218,Smoke,1161,367,1190,585
0236.png,141,147,Smoke,1231,408,1372,555
0236.png,142,86,Smoke,1778,457,1920,543
0236.png,65,197,Smoke,1618,423,1683,620
0236.png,69,59,Smoke,1690,577,1759,636
0236.png,50,116,Smoke,1431,427,1481,543
0236.png,76,92,Smoke,1768,309,1844,401
0236.png,55,46,Smoke,552,484,607,530
0236.png,23,113,Smoke,1214,464,1237,577
0236.png,57,57,Smoke,1773,313,1830,370
0237.png,55,84,Smoke,450,460,505,544
0237.png,69,86,Smoke,669,444,738,530
0237.png,95,176,Smoke,819,372,914,548
0237.png,107,221,Smoke,1021,323,1128,544
0237.png,32,158,Smoke,962,387,994,545
0237.png,29,218,Smoke,1162,372,1191,590
0237.png,141,147,Smoke,1230,408,1371,555
0237.png,142,86,Smoke,1778,457,1920,543
0237.png,65,197,Smoke,1617,422,1682,619
0237.png,69,59,Smoke,1691,576,1760,635
0237.png,50,116,Smoke,1431,427,1481,543
0237.png,76,92,Smoke,1768,309,1844,401
0237.png,55,46,Smoke,552,484,607,530
0237.png,23,113,Smoke,1214,464,1237,577
0237.png,57,57,Smoke,1773,313,1830,370
0238.png,55,84,Smoke,450,460,505,544
0238.png,69,86,Smoke,670,444,739,530
0238.png,95,176,Smoke,819,373,914,549
0238.png,107,221,Smoke,1022,322,1129,543
0238.png,32,158,Smoke,962,387,994,545
0238.png,29,218,Smoke,1162,368,1191,586
0238.png,141,147,Smoke,1231,408,1372,555
0238.png,142,86,Smoke,1778,456,1920,542
0238.png,65,197,Smoke,1618,423,1683,620
0238.png,69,59,Smoke,1690,577,1759,636
0238.png,50,116,Smoke,1431,428,1481,544
0238.png,76,92,Smoke,1768,309,1844,401
0238.png,55,46,Smoke,552,484,607,530
0238.png,23,113,Smoke,1214,464,1237,577
0238.png,57,57,Smoke,1773,313,1830,370
0239.png,55,84,Smoke,450,460,505,544
0239.png,69,86,Smoke,669,444,738,530
0239.png,95,176,Smoke,819,372,914,548
0239.png,107,221,Smoke,1021,323,1128,544
0239.png,32,158,Smoke,962,387,994,545
0239.png,29,218,Smoke,1162,368,1191,586
0239.png,141,147,Smoke,1231,408,1372,555
0239.png,142,86,Smoke,1778,455,1920,541
0239.png,65,197,Smoke,1618,422,1683,619
0239.png,69,59,Smoke,1690,577,1759,636
0239.png,50,116,Smoke,1431,428,1481,544
0239.png,76,92,Smoke,1768,309,1844,401
0239.png,55,46,Smoke,552,484,607,530
0239.png,23,113,Smoke,1214,464,1237,577
0239.png,57,57,Smoke,1773,313,1830,370
0240.png,55,84,Smoke,450,460,505,544
0240.png,69,86,Smoke,670,444,739,530
0240.png,95,176,Smoke,819,373,914,549
0240.png,107,221,Smoke,1022,322,1129,543
0240.png,32,158,Smoke,962,387,994,545
0240.png,29,218,Smoke,1162,368,1191,586
0240.png,141,147,Smoke,1231,408,1372,555
0240.png,142,86,Smoke,1778,455,1920,541
0240.png,65,197,Smoke,1618,423,1683,620
0240.png,69,59,Smoke,1691,577,1760,636
0240.png,50,116,Smoke,1431,428,1481,544
0240.png,76,92,Smoke,1768,309,1844,401
0240.png,55,46,Smoke,552,484,607,530
0240.png,23,113,Smoke,1214,464,1237,577
0240.png,57,57,Smoke,1773,313,1830,370
0241.png,55,84,Smoke,450,460,505,544
0241.png,69,86,Smoke,669,444,738,530
0241.png,95,176,Smoke,819,372,914,548
0241.png,107,221,Smoke,1021,323,1128,544
0241.png,32,158,Smoke,962,387,994,545
0241.png,29,218,Smoke,1162,368,1191,586
0241.png,141,147,Smoke,1232,408,1373,555
0241.png,142,86,Smoke,1778,456,1920,542
0241.png,65,197,Smoke,1617,422,1682,619
0241.png,69,59,Smoke,1691,577,1760,636
0241.png,50,116,Smoke,1431,427,1481,543
0241.png,76,92,Smoke,1768,309,1844,401
0241.png,55,46,Smoke,552,484,607,530
0241.png,23,113,Smoke,1214,464,1237,577
0241.png,57,57,Smoke,1773,313,1830,370
0241.png,55,46,Smoke,552,484,607,530
0242.png,55,84,Smoke,450,460,505,544
0242.png,69,86,Smoke,669,444,738,530
0242.png,95,176,Smoke,819,372,914,548
0242.png,107,221,Smoke,1021,322,1128,543
0242.png,32,158,Smoke,962,387,994,545
0242.png,29,218,Smoke,1162,368,1191,586
0242.png,141,147,Smoke,1231,408,1372,555
0242.png,141,86,Smoke,1779,456,1920,542
0242.png,65,197,Smoke,1617,422,1682,619
0242.png,69,59,Smoke,1691,577,1760,636
0242.png,50,116,Smoke,1431,427,1481,543
0242.png,76,92,Smoke,1768,309,1844,401
0242.png,23,113,Smoke,1214,464,1237,577
0242.png,57,57,Smoke,1773,313,1830,370
0242.png,55,46,Smoke,552,484,607,530
0243.png,55,84,Smoke,450,460,505,544
0243.png,69,86,Smoke,669,444,738,530
0243.png,95,176,Smoke,819,372,914,548
0243.png,107,221,Smoke,1021,323,1128,544
0243.png,32,158,Smoke,962,387,994,545
0243.png,29,218,Smoke,1161,365,1190,583
0243.png,141,147,Smoke,1232,408,1373,555
0243.png,141,86,Smoke,1779,456,1920,542
0243.png,65,197,Smoke,1617,422,1682,619
0243.png,69,59,Smoke,1691,577,1760,636
0243.png,50,116,Smoke,1431,428,1481,544
0243.png,76,92,Smoke,1769,309,1845,401
0243.png,23,113,Smoke,1214,464,1237,577
0243.png,57,57,Smoke,1773,313,1830,370
0244.png,55,84,Smoke,450,460,505,544
0244.png,69,86,Smoke,669,444,738,530
0244.png,95,176,Smoke,819,371,914,547
0244.png,107,221,Smoke,1022,321,1129,542
0244.png,32,158,Smoke,962,387,994,545
0244.png,29,218,Smoke,1162,366,1191,584
0244.png,141,147,Smoke,1232,408,1373,555
0244.png,141,86,Smoke,1779,456,1920,542
0244.png,65,197,Smoke,1617,421,1682,618
0244.png,69,59,Smoke,1691,577,1760,636
0244.png,50,116,Smoke,1431,428,1481,544
0244.png,76,92,Smoke,1768,309,1844,401
0244.png,55,46,Smoke,552,484,607,530
0244.png,23,113,Smoke,1214,464,1237,577
0244.png,57,57,Smoke,1773,313,1830,370
0245.png,55,84,Smoke,450,460,505,544
0245.png,69,86,Smoke,669,443,738,529
